clip_id,bin_index,start_ms,end_ms,file_path,light_asd_score,mouth_motion,face_track_count
EAPAzfG1Bb4_1_s0000496802_e0000500190,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EAPAzfG1Bb4_1_s0000496802_e0000500190.mp4,-0.2766309380531311,0.8578098471986417,3
EAPAzfG1Bb4_1_s0000496802_e0000500190,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EAPAzfG1Bb4_1_s0000496802_e0000500190.mp4,-0.033542320132255554,2.174448217317487,3
EAPAzfG1Bb4_1_s0000496802_e0000500190,14,2800,3000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EAPAzfG1Bb4_1_s0000496802_e0000500190.mp4,0.09460218995809555,2.5539049235993208,3
EAPAzfG1Bb4_1_s0000496802_e0000500190,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EAPAzfG1Bb4_1_s0000496802_e0000500190.mp4,-0.07446424663066864,2.3323429541595924,3
EKylCJjQo24_s0000347170_e0000350974,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,-0.45347368717193604,2.025042444821732,1
EKylCJjQo24_s0000347170_e0000350974,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,-0.22358335554599762,1.8289473684210527,1
EKylCJjQo24_s0000347170_e0000350974,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,0.1610502004623413,2.831918505942275,1
EKylCJjQo24_s0000347170_e0000350974,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,-0.41692668199539185,1.41893039049236,1
EKylCJjQo24_s0000347170_e0000350974,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,0.3745689392089844,2.5369269949066213,1
EKylCJjQo24_s0000347170_e0000350974,17,3400,3600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EKylCJjQo24_s0000347170_e0000350974.mp4,-0.1231422871351242,1.5848896434634974,1
EMKldc_Vjk8_s0000437346_e0000440350,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-1.9796500205993652,1.2884125636672326,7
EMKldc_Vjk8_s0000437346_e0000440350,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.3401925563812256,1.2207130730050935,7
EMKldc_Vjk8_s0000437346_e0000440350,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.563535213470459,1.316213921901528,7
EMKldc_Vjk8_s0000437346_e0000440350,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.442305088043213,1.3200339558573855,7
EMKldc_Vjk8_s0000437346_e0000440350,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.2073724269866943,0.25254668930390495,7
EMKldc_Vjk8_s0000437346_e0000440350,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.42000412940979,0.9821731748726655,7
EMKldc_Vjk8_s0000437346_e0000440350,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.02803635597229,1.5241935483870968,8
EMKldc_Vjk8_s0000437346_e0000440350,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.5200765132904053,1.0691850594227503,8
EMKldc_Vjk8_s0000437346_e0000440350,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\EMKldc_Vjk8_s0000437346_e0000440350.mp4,-2.7644009590148926,1.3904923599320882,8
EQk4UHhtyao_1_s0000272418_e0000277418,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EQk4UHhtyao_1_s0000272418_e0000277418.mp4,-0.1130044013261795,5.549872665534805,2
EQk4UHhtyao_1_s0000272418_e0000277418,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EQk4UHhtyao_1_s0000272418_e0000277418.mp4,-0.3836778402328491,3.558573853989813,2
EQk4UHhtyao_1_s0000272418_e0000277418,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\EQk4UHhtyao_1_s0000272418_e0000277418.mp4,0.40483492612838745,3.467741935483871,1
Ea7FlN2uLac_s0000653250_e0000655582,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\Ea7FlN2uLac_s0000653250_e0000655582.mp4,0.32732778787612915,3.149830220713073,1
Ea7FlN2uLac_s0000653250_e0000655582,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\Ea7FlN2uLac_s0000653250_e0000655582.mp4,0.12488055229187012,5.510611205432937,1
Ea7FlN2uLac_s0000653250_e0000655582,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100_150\media\Ea7FlN2uLac_s0000653250_e0000655582.mp4,0.3499070405960083,5.502122241086587,1
Eh_cHnsn3cw_1_s0000082914_e0000087914,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\Eh_cHnsn3cw_1_s0000082914_e0000087914.mp4,0.45023924112319946,3.9906621392190154,1
Eh_cHnsn3cw_1_s0000082914_e0000087914,22,4400,4600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\Eh_cHnsn3cw_1_s0000082914_e0000087914.mp4,0.2511366605758667,8.120967741935484,1
Eh_cHnsn3cw_1_s0000082914_e0000087914,23,4600,4800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\Eh_cHnsn3cw_1_s0000082914_e0000087914.mp4,0.2768220007419586,10.450339558573853,1
Eh_cHnsn3cw_1_s0000082914_e0000087914,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\0_100\media\Eh_cHnsn3cw_1_s0000082914_e0000087914.mp4,0.05436581373214722,10.647707979626485,1
ElLAauM-YQA_s0000145730_e0000152318,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,0.1859259456396103,1.2516977928692699,1
ElLAauM-YQA_s0000145730_e0000152318,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,1.0372644662857056,0.6269100169779287,1
ElLAauM-YQA_s0000145730_e0000152318,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,1.2746275663375854,0.3395585738539898,1
ElLAauM-YQA_s0000145730_e0000152318,17,3400,3600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,1.5253167152404785,0.39643463497453313,1
ElLAauM-YQA_s0000145730_e0000152318,26,5200,5400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,0.4263826012611389,2.853140916808149,1
ElLAauM-YQA_s0000145730_e0000152318,31,6200,6400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,-0.26001137495040894,2.769524617996604,1
ElLAauM-YQA_s0000145730_e0000152318,32,6400,6600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\ElLAauM-YQA_s0000145730_e0000152318.mp4,-0.44930875301361084,1.8011460101867574,1
F-HPnckxY_Y_s0000586530_e0000592062,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-0.8384965658187866,1.9242359932088284,9
F-HPnckxY_Y_s0000586530_e0000592062,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.2215446829795837,1.7860780984719864,8
F-HPnckxY_Y_s0000586530_e0000592062,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-0.9628787040710449,7.5352292020373515,7
F-HPnckxY_Y_s0000586530_e0000592062,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-0.9420497417449951,9.94609507640068,6
F-HPnckxY_Y_s0000586530_e0000592062,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.1744579076766968,14.576400679117148,6
F-HPnckxY_Y_s0000586530_e0000592062,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.5460753440856934,10.91213921901528,9
F-HPnckxY_Y_s0000586530_e0000592062,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.1796705722808838,8.844227504244483,8
F-HPnckxY_Y_s0000586530_e0000592062,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-0.9676926136016846,13.378607809847198,10
F-HPnckxY_Y_s0000586530_e0000592062,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.7683151960372925,6.762733446519524,9
F-HPnckxY_Y_s0000586530_e0000592062,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.8034052848815918,1.8089983022071308,5
F-HPnckxY_Y_s0000586530_e0000592062,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.5010381937026978,5.770373514431239,5
F-HPnckxY_Y_s0000586530_e0000592062,14,2800,3000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.6839065551757812,3.353140916808149,8
F-HPnckxY_Y_s0000586530_e0000592062,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-2.0369555950164795,3.108234295415959,7
F-HPnckxY_Y_s0000586530_e0000592062,16,3200,3400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.8481972217559814,3.798811544991511,6
F-HPnckxY_Y_s0000586530_e0000592062,17,3400,3600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-2.0082879066467285,2.6252122241086586,7
F-HPnckxY_Y_s0000586530_e0000592062,18,3600,3800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.2904824018478394,11.380305602716469,8
F-HPnckxY_Y_s0000586530_e0000592062,19,3800,4000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.5786164999008179,9.10823429541596,8
F-HPnckxY_Y_s0000586530_e0000592062,21,4200,4400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.0894469022750854,3.7538200339558574,10
F-HPnckxY_Y_s0000586530_e0000592062,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.1239382028579712,0.3662988115449915,10
F-HPnckxY_Y_s0000586530_e0000592062,25,5000,5200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-0.8983153104782104,0.6515280135823429,10
F-HPnckxY_Y_s0000586530_e0000592062,26,5200,5400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.261406660079956,0.4830220713073005,12
F-HPnckxY_Y_s0000586530_e0000592062,27,5400,5600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\F-HPnckxY_Y_s0000586530_e0000592062.mp4,-1.690242886543274,0.36417657045840407,12
Fa5BUYxH7bE_s0000218114_e0000223114,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\Fa5BUYxH7bE_s0000218114_e0000223114.mp4,-0.05030831694602966,1.1969439728353142,1
Fa5BUYxH7bE_s0000218114_e0000223114,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\Fa5BUYxH7bE_s0000218114_e0000223114.mp4,0.3024362325668335,1.3586587436332767,1
Fa5BUYxH7bE_s0000218114_e0000223114,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\Fa5BUYxH7bE_s0000218114_e0000223114.mp4,0.13124531507492065,1.6600169779286926,1
Fa5BUYxH7bE_s0000218114_e0000223114,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\Fa5BUYxH7bE_s0000218114_e0000223114.mp4,-0.02860662341117859,1.3242784380305603,1
Fa5BUYxH7bE_s0000218114_e0000223114,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\Fa5BUYxH7bE_s0000218114_e0000223114.mp4,0.4903380274772644,6.298811544991511,1
FufWLL1IIrQ_1_s0000111010_e0000115006,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\FufWLL1IIrQ_1_s0000111010_e0000115006.mp4,-2.1697863340377808,32.835101867572156,3
FzUSvvqy8CM_s0000576162_e0000581694,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\100_150\media\FzUSvvqy8CM_s0000576162_e0000581694.mp4,0.40019261837005615,5.588709677419355,1
G8zJzZ9qaXI_s0000181282_e0000188382,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-1.6758066415786743,0.5558149405772496,2
G8zJzZ9qaXI_s0000181282_e0000188382,1,200,400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.488830804824829,0.5573005093378608,2
G8zJzZ9qaXI_s0000181282_e0000188382,2,400,600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.975602388381958,0.4872665534804754,2
G8zJzZ9qaXI_s0000181282_e0000188382,3,600,800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.9886891841888428,0.5288624787775892,2
G8zJzZ9qaXI_s0000181282_e0000188382,4,800,1000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.9290006160736084,0.5568760611205433,2
G8zJzZ9qaXI_s0000181282_e0000188382,5,1000,1200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.7589008808135986,0.4405772495755518,2
G8zJzZ9qaXI_s0000181282_e0000188382,6,1200,1400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.900103807449341,0.4032258064516129,2
G8zJzZ9qaXI_s0000181282_e0000188382,7,1400,1600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.6586196422576904,0.5004244482173175,2
G8zJzZ9qaXI_s0000181282_e0000188382,8,1600,1800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.570477247238159,0.5135823429541596,2
G8zJzZ9qaXI_s0000181282_e0000188382,9,1800,2000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.531693458557129,0.48811544991511036,2
G8zJzZ9qaXI_s0000181282_e0000188382,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.6217522621154785,0.4876910016977929,2
G8zJzZ9qaXI_s0000181282_e0000188382,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.609788656234741,0.47368421052631576,2
G8zJzZ9qaXI_s0000181282_e0000188382,12,2400,2600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.586137533187866,0.4303904923599321,2
G8zJzZ9qaXI_s0000181282_e0000188382,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.4386982917785645,0.5144312393887945,2
G8zJzZ9qaXI_s0000181282_e0000188382,14,2800,3000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.4827122688293457,0.5984719864176571,2
G8zJzZ9qaXI_s0000181282_e0000188382,15,3000,3200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.4751803874969482,0.6948217317487266,2
G8zJzZ9qaXI_s0000181282_e0000188382,16,3200,3400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.3124098777770996,0.5963497453310697,2
G8zJzZ9qaXI_s0000181282_e0000188382,17,3400,3600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.3128440380096436,0.5250424448217318,2
G8zJzZ9qaXI_s0000181282_e0000188382,18,3600,3800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.2385635375976562,0.6685059422750425,2
G8zJzZ9qaXI_s0000181282_e0000188382,19,3800,4000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.6212270259857178,0.4885398981324278,2
G8zJzZ9qaXI_s0000181282_e0000188382,20,4000,4200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.476925849914551,0.6243633276740238,2
G8zJzZ9qaXI_s0000181282_e0000188382,21,4200,4400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.4879586696624756,0.5988964346349746,2
G8zJzZ9qaXI_s0000181282_e0000188382,22,4400,4600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.501476287841797,0.5110356536502547,2
G8zJzZ9qaXI_s0000181282_e0000188382,23,4600,4800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.4497275352478027,0.5564516129032258,2
G8zJzZ9qaXI_s0000181282_e0000188382,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.3187713623046875,0.734295415959253,2
G8zJzZ9qaXI_s0000181282_e0000188382,25,5000,5200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.20403790473938,0.4431239388794567,2
G8zJzZ9qaXI_s0000181282_e0000188382,26,5200,5400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.127732753753662,0.6294567062818336,2
G8zJzZ9qaXI_s0000181282_e0000188382,27,5400,5600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.1125314235687256,0.5021222410865874,2
G8zJzZ9qaXI_s0000181282_e0000188382,28,5600,5800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.654508352279663,0.5942275042444821,2
G8zJzZ9qaXI_s0000181282_e0000188382,29,5800,6000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.423860549926758,0.44142614601018676,2
G8zJzZ9qaXI_s0000181282_e0000188382,30,6000,6200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.283135414123535,0.5466893039049237,2
G8zJzZ9qaXI_s0000181282_e0000188382,31,6200,6400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.1398746967315674,0.648981324278438,2
G8zJzZ9qaXI_s0000181282_e0000188382,32,6400,6600,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.211204767227173,0.5021222410865874,2
G8zJzZ9qaXI_s0000181282_e0000188382,33,6600,6800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.811836004257202,0.5233446519524618,2
G8zJzZ9qaXI_s0000181282_e0000188382,34,6800,7000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-3.2503929138183594,0.5207979626485568,2
G8zJzZ9qaXI_s0000181282_e0000188382,35,7000,7200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\G8zJzZ9qaXI_s0000181282_e0000188382.mp4,-2.4220645427703857,0.7024617996604414,2
GApGFYiXNKQ_s0001057986_e0001062986,0,0,200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\GApGFYiXNKQ_s0001057986_e0001062986.mp4,0.11645473539829254,1.2994482173174873,1
GApGFYiXNKQ_s0001057986_e0001062986,10,2000,2200,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\GApGFYiXNKQ_s0001057986_e0001062986.mp4,0.3832155466079712,1.199490662139219,1
GApGFYiXNKQ_s0001057986_e0001062986,11,2200,2400,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\GApGFYiXNKQ_s0001057986_e0001062986.mp4,0.46134692430496216,1.6235144312393888,1
GApGFYiXNKQ_s0001057986_e0001062986,13,2600,2800,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\GApGFYiXNKQ_s0001057986_e0001062986.mp4,0.012370768934488297,1.188879456706282,1
GApGFYiXNKQ_s0001057986_e0001062986,24,4800,5000,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\150_200\media\GApGFYiXNKQ_s0001057986_e0001062986.mp4,0.3940519541501999,2.88518675721562,1
