clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency
XwMwDTPAyAo_clip0021_t00381,XwMwDTPAyAo,381.506,384.798,3.292,1.0,1.0,5.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0021_t00381.mp4,tier1,1,1.0,0.0033754752948880196,True,9,0.798217236995697
XwMwDTPAyAo_clip0022_t00384,XwMwDTPAyAo,384.93,389.438,4.508,1.0,1.0,5.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0022_t00384.mp4,tier1,1,1.0,0.003225538646802306,True,9,0.8037074208259583
XwMwDTPAyAo_clip0023_t00402,XwMwDTPAyAo,402.69,411.39,8.7,1.0,1.0,5.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0023_t00402.mp4,tier1,1,1.0,0.0038281173910945654,True,9,0.33571857213974
XwMwDTPAyAo_clip0024_t00413,XwMwDTPAyAo,413.474,417.662,4.188,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0024_t00413.mp4,tier1,1,1.0,0.011300289072096348,True,9,0.8474841713905334
XwMwDTPAyAo_clip0025_t00424,XwMwDTPAyAo,424.674,432.254,7.58,1.0,1.0,6.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0025_t00424.mp4,tier1,1,1.0,0.02512245997786522,True,9,0.6827283501625061
XwMwDTPAyAo_clip0026_t00432,XwMwDTPAyAo,432.386,435.774,3.388,1.0,1.0,4.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0026_t00432.mp4,tier1,1,1.0,0.0125895906239748,True,9,0.5108819007873535
XwMwDTPAyAo_clip0027_t00463,XwMwDTPAyAo,463.17,465.918,2.748,1.0,1.0,8.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0027_t00463.mp4,tier1,1,1.0,0.02567123994231224,True,9,0.5421866178512573
XwMwDTPAyAo_clip0028_t00517,XwMwDTPAyAo,517.538,519.934,2.396,1.0,1.0,8.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0028_t00517.mp4,tier1,1,1.0,0.0030741675291210413,True,9,0.47804388403892517
XwMwDTPAyAo_clip0029_t00520,XwMwDTPAyAo,520.13,524.83,4.7,1.0,1.0,6.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0029_t00520.mp4,tier1,1,1.0,0.017260484397411346,True,9,0.5809469223022461
XwMwDTPAyAo_clip0030_t00526,XwMwDTPAyAo,526.562,529.598,3.036,1.0,1.0,7.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0030_t00526.mp4,tier1,1,1.0,0.04182254895567894,True,9,0.5173553228378296
XwMwDTPAyAo_clip0031_t00529,XwMwDTPAyAo,529.762,534.654,4.892,1.0,1.0,5.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0031_t00529.mp4,tier1,1,1.0,0.0027977791614830494,True,9,0.7962590456008911
XwMwDTPAyAo_clip0032_t00536,XwMwDTPAyAo,536.162,540.862,4.7,1.0,1.0,5.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0032_t00536.mp4,tier1,1,1.0,0.00032223103335127234,True,9,0.5847054719924927
XwMwDTPAyAo_clip0033_t00541,XwMwDTPAyAo,541.026,544.51,3.484,1.0,1.0,5.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0033_t00541.mp4,tier1,1,1.0,0.004064168315380812,True,9,0.2642895579338074
XwMwDTPAyAo_clip0034_t00544,XwMwDTPAyAo,544.802,546.878,2.076,1.0,1.0,5.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0034_t00544.mp4,tier1,1,1.0,0.003002387937158346,True,9,0.7494140267372131
XwMwDTPAyAo_clip0035_t00547,XwMwDTPAyAo,547.138,549.438,2.3,1.0,1.0,3.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0035_t00547.mp4,tier1,1,1.0,0.01931341178715229,True,9,0.8376848697662354
XwMwDTPAyAo_clip0036_t00573,XwMwDTPAyAo,573.378,576.03,2.652,1.0,1.0,5.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0036_t00573.mp4,tier1,1,1.0,0.0032516205683350563,True,9,0.3634207546710968
XwMwDTPAyAo_clip0037_t00615,XwMwDTPAyAo,615.458,619.678,4.22,1.0,1.0,5.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0037_t00615.mp4,tier1,1,1.0,0.0025641336105763912,True,9,0.8464400768280029
XwMwDTPAyAo_clip0038_t00624,XwMwDTPAyAo,624.898,628.894,3.996,1.0,1.0,5.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0038_t00624.mp4,tier1,1,1.0,0.017964722588658333,True,9,0.8994110822677612
XwMwDTPAyAo_clip0039_t00629,XwMwDTPAyAo,629.186,633.374,4.188,1.0,1.0,5.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0039_t00629.mp4,tier1,1,1.0,0.017942795529961586,True,9,0.8669508695602417
XwMwDTPAyAo_clip0040_t00640,XwMwDTPAyAo,640.418,642.91,2.492,1.0,1.0,4.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0040_t00640.mp4,tier1,1,1.0,0.003177178557962179,True,9,0.7323536276817322
XwMwDTPAyAo_clip0041_t00643,XwMwDTPAyAo,643.842,647.294,3.452,1.0,1.0,4.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0041_t00643.mp4,tier1,1,1.0,0.03456927835941315,True,9,0.8444411754608154
XwMwDTPAyAo_clip0042_t00647,XwMwDTPAyAo,647.458,651.006,3.548,1.0,1.0,5.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0042_t00647.mp4,tier1,1,1.0,0.004289041738957167,True,9,0.38581979274749756
XwMwDTPAyAo_clip0043_t00652,XwMwDTPAyAo,652.258,654.622,2.364,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0043_t00652.mp4,tier1,1,1.0,0.011561145074665546,True,9,0.6780257821083069
XwMwDTPAyAo_clip0044_t00665,XwMwDTPAyAo,665.122,667.39,2.268,1.0,1.0,4.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0044_t00665.mp4,tier1,1,1.0,0.029391732066869736,True,9,0.8262657523155212
XwMwDTPAyAo_clip0045_t00670,XwMwDTPAyAo,670.69,673.63,2.94,1.0,1.0,5.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0045_t00670.mp4,tier1,1,1.0,0.005582447629421949,True,9,0.9102791547775269
XwMwDTPAyAo_clip0046_t00683,XwMwDTPAyAo,683.042,686.334,3.292,1.0,1.0,6.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0046_t00683.mp4,tier1,1,1.0,0.02087806724011898,True,9,0.882145345211029
XwMwDTPAyAo_clip0047_t00693,XwMwDTPAyAo,693.602,697.598,3.996,1.0,1.0,5.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0047_t00693.mp4,tier1,1,1.0,0.020744189620018005,True,9,0.8104693293571472
XwMwDTPAyAo_clip0048_t00734,XwMwDTPAyAo,734.53,738.814,4.284,1.0,1.0,7.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0048_t00734.mp4,tier1,1,1.0,0.021182788535952568,True,9,0.851507306098938
XwMwDTPAyAo_clip0049_t00746,XwMwDTPAyAo,746.69,748.734,2.044,1.0,1.0,5.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0049_t00746.mp4,tier1,1,1.0,0.020814018324017525,True,9,0.9336122870445251
XwMwDTPAyAo_clip0050_t00748,XwMwDTPAyAo,748.962,753.31,4.348,1.0,1.0,4.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0050_t00748.mp4,tier1,1,1.0,0.018947798758745193,True,9,0.8140684962272644
XwMwDTPAyAo_clip0051_t00755,XwMwDTPAyAo,755.01,757.95,2.94,1.0,1.0,7.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\XwMwDTPAyAo_clip0051_t00755.mp4,tier1,1,1.0,0.003375454805791378,True,9,0.7386795878410339
_UEZaDjz02I_clip0000_t00007,_UEZaDjz02I,7.778,10.206,2.428,1.0,1.0,8.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0000_t00007.mp4,tier1,1,1.0,0.03599055856466293,True,9,0.9508166909217834
_UEZaDjz02I_clip0001_t00013,_UEZaDjz02I,13.73,17.214,3.484,1.0,1.0,8.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0001_t00013.mp4,tier1,1,1.0,0.03601031377911568,True,9,0.9407844543457031
_UEZaDjz02I_clip0002_t00019,_UEZaDjz02I,19.522,25.758,6.236,1.0,1.0,8.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0002_t00019.mp4,tier1,1,1.0,0.036329884082078934,True,9,0.9522423148155212
_UEZaDjz02I_clip0003_t00025,_UEZaDjz02I,25.954,28.158,2.204,1.0,1.0,7.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0003_t00025.mp4,tier1,1,1.0,0.03604839742183685,True,9,0.9594817757606506
_UEZaDjz02I_clip0004_t00029,_UEZaDjz02I,29.602,33.47,3.868,1.0,1.0,8.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0004_t00029.mp4,tier1,1,1.0,0.03593822941184044,True,9,0.9363381862640381
_UEZaDjz02I_clip0005_t00039,_UEZaDjz02I,39.106,47.934,8.828,1.0,1.0,-1.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0005_t00039.mp4,tier1,1,1.0,0.042860787361860275,True,9,0.8611751198768616
_UEZaDjz02I_clip0006_t00048,_UEZaDjz02I,48.578,51.518,2.94,1.0,1.0,-1.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0006_t00048.mp4,tier1,1,1.0,0.03862028196454048,True,9,0.913788378238678
_UEZaDjz02I_clip0007_t00051,_UEZaDjz02I,51.682,55.166,3.484,1.0,1.0,-0.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0007_t00051.mp4,tier1,1,1.0,0.039789147675037384,True,9,0.916563868522644
_UEZaDjz02I_clip0008_t00057,_UEZaDjz02I,57.282,59.326,2.044,1.0,1.0,3.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0008_t00057.mp4,tier1,1,1.0,0.06387057155370712,True,9,0.9358372092247009
_UEZaDjz02I_clip0009_t00061,_UEZaDjz02I,61.122,64.126,3.004,1.0,1.0,4.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0009_t00061.mp4,tier1,1,1.0,0.06270924210548401,True,9,0.922439455986023
_UEZaDjz02I_clip0010_t00083,_UEZaDjz02I,83.778,86.494,2.716,1.0,1.0,3.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0010_t00083.mp4,tier1,1,1.0,0.012085296213626862,True,9,0.990876317024231
_UEZaDjz02I_clip0011_t00123,_UEZaDjz02I,123.97,127.614,3.644,1.0,1.0,3.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0011_t00123.mp4,tier1,1,1.0,0.06624078005552292,True,9,0.9315202236175537
_UEZaDjz02I_clip0012_t00136,_UEZaDjz02I,136.194,139.454,3.26,1.0,1.0,4.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0012_t00136.mp4,tier1,1,1.0,0.0027510644868016243,True,9,0.9917778372764587
_UEZaDjz02I_clip0013_t00142,_UEZaDjz02I,142.082,145.214,3.132,1.0,1.0,2.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0013_t00142.mp4,tier1,1,1.0,0.04038844630122185,True,9,0.9960299730300903
_UEZaDjz02I_clip0014_t00177,_UEZaDjz02I,177.058,180.51,3.452,1.0,1.0,4.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0014_t00177.mp4,tier1,1,1.0,0.021095043048262596,True,9,0.9288868308067322
_UEZaDjz02I_clip0015_t00181,_UEZaDjz02I,181.25,183.454,2.204,1.0,1.0,5.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0015_t00181.mp4,tier1,1,1.0,0.02137131243944168,True,9,0.957604169845581
_UEZaDjz02I_clip0016_t00192,_UEZaDjz02I,192.77,194.91,2.14,1.0,1.0,3.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0016_t00192.mp4,tier1,1,1.0,0.03419525921344757,True,9,0.9796625971794128
_UEZaDjz02I_clip0017_t00205,_UEZaDjz02I,205.41,207.646,2.236,1.0,1.0,3.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0017_t00205.mp4,tier1,1,1.0,0.12206978350877762,True,9,0.9995818734169006
_UEZaDjz02I_clip0018_t00208,_UEZaDjz02I,208.034,210.462,2.428,1.0,1.0,4.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0018_t00208.mp4,tier1,1,1.0,0.06660232692956924,True,9,0.8296165466308594
_UEZaDjz02I_clip0019_t00210,_UEZaDjz02I,210.85,213.502,2.652,1.0,1.0,2.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0019_t00210.mp4,tier1,1,1.0,0.05941428616642952,True,9,0.9946543574333191
_UEZaDjz02I_clip0020_t00214,_UEZaDjz02I,214.21,216.51,2.3,1.0,1.0,2.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0020_t00214.mp4,tier1,1,1.0,0.05941539257764816,True,9,0.9967896938323975
_UEZaDjz02I_clip0021_t00227,_UEZaDjz02I,227.362,230.27,2.908,1.0,1.0,4.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0021_t00227.mp4,tier1,1,1.0,0.06534808874130249,True,9,0.9023615717887878
_UEZaDjz02I_clip0022_t00232,_UEZaDjz02I,232.866,239.134,6.268,1.0,1.0,4.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0022_t00232.mp4,tier1,1,1.0,0.09745572507381439,True,9,0.9952812194824219
_UEZaDjz02I_clip0023_t00250,_UEZaDjz02I,250.018,253.822,3.804,1.0,1.0,2.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0023_t00250.mp4,tier1,1,1.0,0.0421455092728138,True,9,0.9979719519615173
_UEZaDjz02I_clip0024_t00259,_UEZaDjz02I,259.554,263.838,4.284,1.0,1.0,4.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0024_t00259.mp4,tier1,1,1.0,0.054267123341560364,True,9,0.9497803449630737
_UEZaDjz02I_clip0025_t00265,_UEZaDjz02I,265.794,270.366,4.572,1.0,1.0,4.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0025_t00265.mp4,tier1,1,1.0,0.05423099175095558,True,9,0.9583991169929504
_UEZaDjz02I_clip0026_t00290,_UEZaDjz02I,290.498,298.494,7.996,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0026_t00290.mp4,tier1,1,1.0,0.045361001044511795,True,9,0.996159017086029
_UEZaDjz02I_clip0027_t00306,_UEZaDjz02I,306.594,309.534,2.94,1.0,1.0,3.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0027_t00306.mp4,tier1,1,1.0,0.0658978596329689,True,9,0.9360565543174744
_UEZaDjz02I_clip0028_t00315,_UEZaDjz02I,315.426,318.11,2.684,1.0,1.0,4.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0028_t00315.mp4,tier1,1,1.0,0.1345975250005722,True,9,0.9999513626098633
_UEZaDjz02I_clip0029_t00332,_UEZaDjz02I,332.802,336.286,3.484,1.0,1.0,4.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0029_t00332.mp4,tier1,1,1.0,0.18728120625019073,True,9,0.9997532963752747
_UEZaDjz02I_clip0030_t00343,_UEZaDjz02I,343.906,346.814,2.908,1.0,1.0,4.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0030_t00343.mp4,tier1,1,1.0,0.06611979752779007,True,9,0.8710166215896606
_UEZaDjz02I_clip0031_t00346,_UEZaDjz02I,346.946,351.102,4.156,1.0,1.0,5.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0031_t00346.mp4,tier1,1,1.0,0.06023091822862625,True,9,0.8473069667816162
_UEZaDjz02I_clip0032_t00365,_UEZaDjz02I,365.346,367.838,2.492,1.0,1.0,4.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0032_t00365.mp4,tier1,1,1.0,0.11022910475730896,True,9,0.4445722997188568
_UEZaDjz02I_clip0033_t00368,_UEZaDjz02I,368.002,370.27,2.268,1.0,1.0,3.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0033_t00368.mp4,tier1,1,1.0,0.05285395309329033,True,9,0.9747668504714966
_UEZaDjz02I_clip0034_t00370,_UEZaDjz02I,370.626,372.958,2.332,1.0,1.0,1.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0034_t00370.mp4,tier1,1,1.0,0.05300401523709297,True,9,0.9655331373214722
_UEZaDjz02I_clip0035_t00373,_UEZaDjz02I,373.218,377.246,4.028,1.0,1.0,3.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0035_t00373.mp4,tier1,1,1.0,0.053396597504615784,True,9,0.9572581052780151
_UEZaDjz02I_clip0036_t00385,_UEZaDjz02I,385.186,388.414,3.228,1.0,1.0,3.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0036_t00385.mp4,tier1,1,1.0,0.06513895094394684,True,9,0.9192972183227539
_UEZaDjz02I_clip0037_t00417,_UEZaDjz02I,417.378,421.182,3.804,1.0,1.0,3.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0037_t00417.mp4,tier1,1,1.0,0.14544540643692017,True,9,0.9997896552085876
_UEZaDjz02I_clip0038_t00422,_UEZaDjz02I,422.018,424.862,2.844,1.0,1.0,3.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0038_t00422.mp4,tier1,1,1.0,0.1285729855298996,True,9,0.8326018452644348
_UEZaDjz02I_clip0039_t00430,_UEZaDjz02I,430.402,432.542,2.14,1.0,1.0,3.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0039_t00430.mp4,tier1,1,0.0,0.0,False,9,0.0
_UEZaDjz02I_clip0040_t00432,_UEZaDjz02I,432.642,434.654,2.012,1.0,1.0,3.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0040_t00432.mp4,tier1,1,0.7777777777777778,0.03838837891817093,True,9,0.5263655185699463
_UEZaDjz02I_clip0041_t00463,_UEZaDjz02I,463.906,467.006,3.1,1.0,1.0,2.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0041_t00463.mp4,tier1,1,1.0,0.11044804751873016,True,9,0.9995929002761841
_UEZaDjz02I_clip0042_t00472,_UEZaDjz02I,472.674,476.126,3.452,1.0,1.0,4.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0042_t00472.mp4,tier1,1,1.0,0.05922763794660568,True,9,0.9981306791305542
_UEZaDjz02I_clip0043_t00486,_UEZaDjz02I,486.242,488.35,2.108,1.0,1.0,3.32,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0043_t00486.mp4,tier1,1,1.0,0.07914343476295471,True,9,0.9999099373817444
_UEZaDjz02I_clip0044_t00488,_UEZaDjz02I,488.802,492.19,3.388,1.0,1.0,3.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0044_t00488.mp4,tier1,1,1.0,0.0753762498497963,True,9,0.7897777557373047
_UEZaDjz02I_clip0045_t00494,_UEZaDjz02I,494.05,497.886,3.836,1.0,1.0,4.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0045_t00494.mp4,tier1,1,1.0,0.04408887401223183,True,9,0.7010562419891357
_UEZaDjz02I_clip0046_t00503,_UEZaDjz02I,503.074,505.95,2.876,1.0,1.0,-0.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0046_t00503.mp4,tier1,1,1.0,0.05466580390930176,True,9,0.9230626225471497
_UEZaDjz02I_clip0047_t00506,_UEZaDjz02I,506.402,510.846,4.444,1.0,1.0,-1.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0047_t00506.mp4,tier1,1,1.0,0.05449289828538895,True,9,0.9180794954299927
_UEZaDjz02I_clip0048_t00511,_UEZaDjz02I,511.106,514.526,3.42,1.0,1.0,-3.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0048_t00511.mp4,tier1,1,1.0,0.05617053061723709,True,9,0.9425526857376099
_UEZaDjz02I_clip0049_t00515,_UEZaDjz02I,515.522,520.35,4.828,1.0,1.0,2.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0049_t00515.mp4,tier1,1,1.0,0.06571968644857407,True,9,0.8875357508659363
_UEZaDjz02I_clip0050_t00525,_UEZaDjz02I,525.026,529.054,4.028,1.0,1.0,3.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\clips\tier1\440-9999\tier1_v3_clips_440_9999\_UEZaDjz02I_clip0050_t00525.mp4,tier1,1,1.0,0.06605791300535202,True,9,0.9229018092155457
