clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,decode_backend,cut_backend,run_id
5T8Zlw8qgb8_s0001054338_e0001057214,5T8Zlw8qgb8,1054.338,1057.214,2.876,1.0,1.0,-7.05,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5T8Zlw8qgb8_s0001054338_e0001057214.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5T8Zlw8qgb8_s0001059266_e0001062174,5T8Zlw8qgb8,1059.266,1062.174,2.908,1.0,1.0,-6.84,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5T8Zlw8qgb8_s0001059266_e0001062174.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5T8Zlw8qgb8_s0001064578_e0001068670,5T8Zlw8qgb8,1064.578,1068.67,4.092,1.0,1.0,-3.27,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5T8Zlw8qgb8_s0001064578_e0001068670.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5T8Zlw8qgb8_s0001068802_e0001071006,5T8Zlw8qgb8,1068.802,1071.006,2.204,1.0,1.0,-4.07,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5T8Zlw8qgb8_s0001068802_e0001071006.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5T8Zlw8qgb8_s0001072130_e0001078302,5T8Zlw8qgb8,1072.13,1078.302,6.172,1.0,1.0,-6.9,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5T8Zlw8qgb8_s0001072130_e0001078302.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5fAf1Q8Io4E_s0000013122_e0000023518,5fAf1Q8Io4E,13.122,23.518,10.396,1.0,1.0,4.07,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5fAf1Q8Io4E_s0000013122_e0000023518.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5fAf1Q8Io4E_s0000051074_e0000058206,5fAf1Q8Io4E,51.074,58.206,7.132,1.0,1.0,1.91,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5fAf1Q8Io4E_s0000051074_e0000058206.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5fAf1Q8Io4E_s0000244578_e0000248830,5fAf1Q8Io4E,244.578,248.83,4.252,1.0,1.0,0.68,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5fAf1Q8Io4E_s0000244578_e0000248830.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
5fAf1Q8Io4E_s0000340226_e0000345226,5fAf1Q8Io4E,340.226,345.226,5.0,1.0,1.0,-0.23,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/5fAf1Q8Io4E_s0000340226_e0000345226.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000001186_e0000003870,6J8ZTnAnKCY,1.186,3.87,2.684,1.0,1.0,40.4,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000001186_e0000003870.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000004002_e0000007390,6J8ZTnAnKCY,4.002,7.39,3.388,1.0,1.0,39.16,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000004002_e0000007390.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000007586_e0000010462,6J8ZTnAnKCY,7.586,10.462,2.876,1.0,1.0,37.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000007586_e0000010462.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000014114_e0000021534,6J8ZTnAnKCY,14.114,21.534,7.42,0.857,1.0,38.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000014114_e0000021534.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000022626_e0000026206,6J8ZTnAnKCY,22.626,26.206,3.58,1.0,1.0,39.09,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000022626_e0000026206.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000026498_e0000029150,6J8ZTnAnKCY,26.498,29.15,2.652,1.0,1.0,36.86,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000026498_e0000029150.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000030658_e0000032862,6J8ZTnAnKCY,30.658,32.862,2.204,1.0,1.0,39.22,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000030658_e0000032862.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000033186_e0000038110,6J8ZTnAnKCY,33.186,38.11,4.924,1.0,1.0,37.89,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000033186_e0000038110.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000039074_e0000041278,6J8ZTnAnKCY,39.074,41.278,2.204,1.0,1.0,39.86,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000039074_e0000041278.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000044898_e0000046974,6J8ZTnAnKCY,44.898,46.974,2.076,1.0,1.0,39.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000044898_e0000046974.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000047138_e0000049374,6J8ZTnAnKCY,47.138,49.374,2.236,1.0,1.0,38.21,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000047138_e0000049374.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000049506_e0000052062,6J8ZTnAnKCY,49.506,52.062,2.556,1.0,1.0,37.41,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000049506_e0000052062.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000054530_e0000057086,6J8ZTnAnKCY,54.53,57.086,2.556,1.0,1.0,38.93,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000054530_e0000057086.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000057442_e0000060734,6J8ZTnAnKCY,57.442,60.734,3.292,1.0,1.0,39.24,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000057442_e0000060734.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000062818_e0000065630,6J8ZTnAnKCY,62.818,65.63,2.812,1.0,1.0,39.24,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000062818_e0000065630.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000065794_e0000068158,6J8ZTnAnKCY,65.794,68.158,2.364,1.0,1.0,38.7,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000065794_e0000068158.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000070338_e0000074878,6J8ZTnAnKCY,70.338,74.878,4.54,1.0,1.0,39.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000070338_e0000074878.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000079938_e0000083006,6J8ZTnAnKCY,79.938,83.006,3.068,1.0,1.0,38.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000079938_e0000083006.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000083138_e0000085758,6J8ZTnAnKCY,83.138,85.758,2.62,1.0,1.0,38.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000083138_e0000085758.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000085954_e0000089054,6J8ZTnAnKCY,85.954,89.054,3.1,1.0,1.0,38.96,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000085954_e0000089054.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000090914_e0000093310,6J8ZTnAnKCY,90.914,93.31,2.396,1.0,1.0,36.77,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000090914_e0000093310.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000094114_e0000097054,6J8ZTnAnKCY,94.114,97.054,2.94,1.0,1.0,39.27,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000094114_e0000097054.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000097282_e0000100158,6J8ZTnAnKCY,97.282,100.158,2.876,1.0,1.0,37.74,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000097282_e0000100158.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000102946_e0000106590,6J8ZTnAnKCY,102.946,106.59,3.644,1.0,1.0,39.27,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000102946_e0000106590.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000106818_e0000110302,6J8ZTnAnKCY,106.818,110.302,3.484,1.0,1.0,38.52,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000106818_e0000110302.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000111202_e0000115582,6J8ZTnAnKCY,111.202,115.582,4.38,1.0,1.0,38.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000111202_e0000115582.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000119746_e0000127358,6J8ZTnAnKCY,119.746,127.358,7.612,1.0,1.0,37.94,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000119746_e0000127358.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000127458_e0000130366,6J8ZTnAnKCY,127.458,130.366,2.908,1.0,1.0,38.15,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000127458_e0000130366.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000130530_e0000133566,6J8ZTnAnKCY,130.53,133.566,3.036,1.0,1.0,37.08,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000130530_e0000133566.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000134882_e0000142494,6J8ZTnAnKCY,134.882,142.494,7.612,1.0,1.0,39.03,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000134882_e0000142494.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000142626_e0000147550,6J8ZTnAnKCY,142.626,147.55,4.924,1.0,1.0,38.93,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000142626_e0000147550.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000147746_e0000153982,6J8ZTnAnKCY,147.746,153.982,6.236,1.0,1.0,38.34,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000147746_e0000153982.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000156354_e0000158462,6J8ZTnAnKCY,156.354,158.462,2.108,1.0,1.0,41.19,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000156354_e0000158462.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000158562_e0000164158,6J8ZTnAnKCY,158.562,164.158,5.596,1.0,1.0,38.98,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000158562_e0000164158.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000167650_e0000170302,6J8ZTnAnKCY,167.65,170.302,2.652,1.0,1.0,38.45,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000167650_e0000170302.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000170530_e0000173790,6J8ZTnAnKCY,170.53,173.79,3.26,1.0,1.0,38.7,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000170530_e0000173790.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000174626_e0000177182,6J8ZTnAnKCY,174.626,177.182,2.556,1.0,1.0,38.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000174626_e0000177182.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000177346_e0000181118,6J8ZTnAnKCY,177.346,181.118,3.772,1.0,1.0,37.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000177346_e0000181118.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000181250_e0000183742,6J8ZTnAnKCY,181.25,183.742,2.492,1.0,1.0,37.77,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000181250_e0000183742.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000185762_e0000188030,6J8ZTnAnKCY,185.762,188.03,2.268,1.0,1.0,36.79,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000185762_e0000188030.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000189506_e0000194974,6J8ZTnAnKCY,189.506,194.974,5.468,1.0,1.0,38.54,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000189506_e0000194974.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000195234_e0000200382,6J8ZTnAnKCY,195.234,200.382,5.148,1.0,1.0,39.56,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000195234_e0000200382.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000200610_e0000203422,6J8ZTnAnKCY,200.61,203.422,2.812,1.0,1.0,36.83,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000200610_e0000203422.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000203554_e0000208638,6J8ZTnAnKCY,203.554,208.638,5.084,1.0,1.0,36.49,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000203554_e0000208638.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000209922_e0000217726,6J8ZTnAnKCY,209.922,217.726,7.804,1.0,1.0,38.65,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000209922_e0000217726.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000217954_e0000221502,6J8ZTnAnKCY,217.954,221.502,3.548,1.0,1.0,38.69,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000217954_e0000221502.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000221634_e0000224670,6J8ZTnAnKCY,221.634,224.67,3.036,1.0,1.0,39.43,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000221634_e0000224670.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000228130_e0000230238,6J8ZTnAnKCY,228.13,230.238,2.108,1.0,1.0,38.32,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000228130_e0000230238.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000230466_e0000233022,6J8ZTnAnKCY,230.466,233.022,2.556,1.0,1.0,37.62,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000230466_e0000233022.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000234882_e0000238046,6J8ZTnAnKCY,234.882,238.046,3.164,1.0,1.0,38.61,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000234882_e0000238046.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000239778_e0000242014,6J8ZTnAnKCY,239.778,242.014,2.236,1.0,1.0,37.75,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000239778_e0000242014.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000242562_e0000245054,6J8ZTnAnKCY,242.562,245.054,2.492,1.0,1.0,38.38,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000242562_e0000245054.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000245826_e0000247838,6J8ZTnAnKCY,245.826,247.838,2.012,1.0,1.0,39.73,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000245826_e0000247838.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000248034_e0000251166,6J8ZTnAnKCY,248.034,251.166,3.132,1.0,1.0,38.87,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000248034_e0000251166.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000251266_e0000253438,6J8ZTnAnKCY,251.266,253.438,2.172,1.0,1.0,39.78,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000251266_e0000253438.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000253666_e0000257854,6J8ZTnAnKCY,253.666,257.854,4.188,1.0,1.0,40.34,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000253666_e0000257854.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000258114_e0000260318,6J8ZTnAnKCY,258.114,260.318,2.204,1.0,1.0,39.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000258114_e0000260318.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000261826_e0000266942,6J8ZTnAnKCY,261.826,266.942,5.116,1.0,1.0,38.64,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000261826_e0000266942.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000267106_e0000269246,6J8ZTnAnKCY,267.106,269.246,2.14,1.0,1.0,38.16,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000267106_e0000269246.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000269410_e0000275518,6J8ZTnAnKCY,269.41,275.518,6.108,1.0,1.0,39.87,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000269410_e0000275518.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000278178_e0000280542,6J8ZTnAnKCY,278.178,280.542,2.364,1.0,1.0,38.0,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000278178_e0000280542.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000280642_e0000289438,6J8ZTnAnKCY,280.642,289.438,8.796,1.0,1.0,38.19,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000280642_e0000289438.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000289538_e0000292766,6J8ZTnAnKCY,289.538,292.766,3.228,1.0,1.0,38.88,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000289538_e0000292766.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000294946_e0000297566,6J8ZTnAnKCY,294.946,297.566,2.62,1.0,1.0,40.22,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000294946_e0000297566.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000299714_e0000303326,6J8ZTnAnKCY,299.714,303.326,3.612,1.0,1.0,38.47,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000299714_e0000303326.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000303458_e0000313854,6J8ZTnAnKCY,303.458,313.854,10.396,1.0,1.0,38.85,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000303458_e0000313854.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000314050_e0000316798,6J8ZTnAnKCY,314.05,316.798,2.748,1.0,1.0,39.2,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000314050_e0000316798.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000317538_e0000320414,6J8ZTnAnKCY,317.538,320.414,2.876,1.0,1.0,39.52,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000317538_e0000320414.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000320642_e0000322910,6J8ZTnAnKCY,320.642,322.91,2.268,1.0,1.0,38.49,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000320642_e0000322910.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000324450_e0000328286,6J8ZTnAnKCY,324.45,328.286,3.836,1.0,1.0,39.17,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000324450_e0000328286.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000330626_e0000333598,6J8ZTnAnKCY,330.626,333.598,2.972,1.0,1.0,39.19,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000330626_e0000333598.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000336002_e0000342046,6J8ZTnAnKCY,336.002,342.046,6.044,1.0,1.0,38.01,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000336002_e0000342046.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000342146_e0000344926,6J8ZTnAnKCY,342.146,344.926,2.78,1.0,1.0,38.49,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000342146_e0000344926.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000345314_e0000352606,6J8ZTnAnKCY,345.314,352.606,7.292,1.0,1.0,38.19,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000345314_e0000352606.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000352770_e0000358430,6J8ZTnAnKCY,352.77,358.43,5.66,1.0,1.0,37.4,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000352770_e0000358430.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000361890_e0000372606,6J8ZTnAnKCY,361.89,372.606,10.716,1.0,1.0,38.99,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000361890_e0000372606.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000374658_e0000386238,6J8ZTnAnKCY,374.658,386.238,11.58,1.0,1.0,37.57,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000374658_e0000386238.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
6J8ZTnAnKCY_s0000386338_e0000390366,6J8ZTnAnKCY,386.338,390.366,4.028,1.0,1.0,35.78,/kaggle/working/cut_cutfix_full_tier1_20260729_01/tier1/0_50/media/6J8ZTnAnKCY_s0000386338_e0000390366.mp4,tier1,cuda,nvenc,cutfix_full_tier1_20260729_01
