clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path
2cg60JADoVY_clip0109_t00603,2cg60JADoVY,603.074,607.998,4.924,1.0,1.0,7.6,/kaggle/working/clips/tier1/2cg60JADoVY_clip0109_t00603.mp4
2cg60JADoVY_clip0110_t00608,2cg60JADoVY,608.226,619.422,11.196,1.0,1.0,6.68,/kaggle/working/clips/tier1/2cg60JADoVY_clip0110_t00608.mp4
2cg60JADoVY_clip0111_t00619,2cg60JADoVY,619.746,626.878,7.132,1.0,1.0,7.34,/kaggle/working/clips/tier1/2cg60JADoVY_clip0111_t00619.mp4
2cg60JADoVY_clip0112_t00628,2cg60JADoVY,628.802,634.238,5.436,1.0,1.0,6.36,/kaggle/working/clips/tier1/2cg60JADoVY_clip0112_t00628.mp4
2cg60JADoVY_clip0113_t00634,2cg60JADoVY,634.626,638.078,3.452,1.0,1.0,7.95,/kaggle/working/clips/tier1/2cg60JADoVY_clip0113_t00634.mp4
2cg60JADoVY_clip0114_t00638,2cg60JADoVY,638.274,641.566,3.292,1.0,1.0,7.01,/kaggle/working/clips/tier1/2cg60JADoVY_clip0114_t00638.mp4
2cg60JADoVY_clip0115_t00643,2cg60JADoVY,643.874,648.126,4.252,1.0,1.0,7.6,/kaggle/working/clips/tier1/2cg60JADoVY_clip0115_t00643.mp4
2cg60JADoVY_clip0116_t00651,2cg60JADoVY,651.266,659.39,8.124,1.0,1.0,7.01,/kaggle/working/clips/tier1/2cg60JADoVY_clip0116_t00651.mp4
2cg60JADoVY_clip0117_t00659,2cg60JADoVY,659.586,668.254,8.668,1.0,1.0,6.71,/kaggle/working/clips/tier1/2cg60JADoVY_clip0117_t00659.mp4
2cg60JADoVY_clip0118_t00670,2cg60JADoVY,670.114,674.878,4.764,1.0,1.0,6.44,/kaggle/working/clips/tier1/2cg60JADoVY_clip0118_t00670.mp4
2cg60JADoVY_clip0119_t00677,2cg60JADoVY,677.186,680.19,3.004,1.0,1.0,8.15,/kaggle/working/clips/tier1/2cg60JADoVY_clip0119_t00677.mp4
2cg60JADoVY_clip0120_t00684,2cg60JADoVY,684.13,686.878,2.748,1.0,1.0,7.66,/kaggle/working/clips/tier1/2cg60JADoVY_clip0120_t00684.mp4
2cg60JADoVY_clip0121_t00687,2cg60JADoVY,687.074,691.998,4.924,1.0,1.0,6.78,/kaggle/working/clips/tier1/2cg60JADoVY_clip0121_t00687.mp4
2cg60JADoVY_clip0122_t00692,2cg60JADoVY,692.674,696.542,3.868,1.0,1.0,7.18,/kaggle/working/clips/tier1/2cg60JADoVY_clip0122_t00692.mp4
2cg60JADoVY_clip0123_t00697,2cg60JADoVY,697.026,701.662,4.636,1.0,1.0,7.32,/kaggle/working/clips/tier1/2cg60JADoVY_clip0123_t00697.mp4
2cg60JADoVY_clip0124_t00702,2cg60JADoVY,702.21,707.21,5.0,1.0,1.0,6.88,/kaggle/working/clips/tier1/2cg60JADoVY_clip0124_t00702.mp4
2cg60JADoVY_clip0125_t00706,2cg60JADoVY,706.21,711.21,5.0,1.0,1.0,7.6,/kaggle/working/clips/tier1/2cg60JADoVY_clip0125_t00706.mp4
2cg60JADoVY_clip0126_t00710,2cg60JADoVY,710.21,715.21,5.0,1.0,1.0,7.02,/kaggle/working/clips/tier1/2cg60JADoVY_clip0126_t00710.mp4
2cg60JADoVY_clip0127_t00714,2cg60JADoVY,714.21,718.174,3.964,1.0,1.0,7.28,/kaggle/working/clips/tier1/2cg60JADoVY_clip0127_t00714.mp4
2cg60JADoVY_clip0128_t00719,2cg60JADoVY,719.554,724.554,5.0,1.0,1.0,8.59,/kaggle/working/clips/tier1/2cg60JADoVY_clip0128_t00719.mp4
2cg60JADoVY_clip0129_t00723,2cg60JADoVY,723.554,728.554,5.0,1.0,1.0,6.69,/kaggle/working/clips/tier1/2cg60JADoVY_clip0129_t00723.mp4
2cg60JADoVY_clip0130_t00727,2cg60JADoVY,727.554,732.554,5.0,1.0,1.0,6.92,/kaggle/working/clips/tier1/2cg60JADoVY_clip0130_t00727.mp4
2cg60JADoVY_clip0131_t00735,2cg60JADoVY,735.938,740.318,4.38,1.0,1.0,-14.28,/kaggle/working/clips/tier1/2cg60JADoVY_clip0131_t00735.mp4
2cg60JADoVY_clip0132_t00741,2cg60JADoVY,741.506,746.506,5.0,1.0,1.0,7.32,/kaggle/working/clips/tier1/2cg60JADoVY_clip0132_t00741.mp4
2cg60JADoVY_clip0133_t00745,2cg60JADoVY,745.506,750.506,5.0,1.0,1.0,6.68,/kaggle/working/clips/tier1/2cg60JADoVY_clip0133_t00745.mp4
2cg60JADoVY_clip0134_t00749,2cg60JADoVY,749.506,754.506,5.0,1.0,1.0,7.21,/kaggle/working/clips/tier1/2cg60JADoVY_clip0134_t00749.mp4
2cg60JADoVY_clip0135_t00753,2cg60JADoVY,753.506,758.506,5.0,1.0,1.0,6.82,/kaggle/working/clips/tier1/2cg60JADoVY_clip0135_t00753.mp4
2cg60JADoVY_clip0136_t00757,2cg60JADoVY,757.506,761.79,4.284,1.0,1.0,6.23,/kaggle/working/clips/tier1/2cg60JADoVY_clip0136_t00757.mp4
2cg60JADoVY_clip0137_t00761,2cg60JADoVY,761.89,764.158,2.268,1.0,1.0,7.53,/kaggle/working/clips/tier1/2cg60JADoVY_clip0137_t00761.mp4
2cg60JADoVY_clip0138_t00764,2cg60JADoVY,764.45,769.45,5.0,1.0,1.0,6.88,/kaggle/working/clips/tier1/2cg60JADoVY_clip0138_t00764.mp4
2cg60JADoVY_clip0139_t00768,2cg60JADoVY,768.45,773.45,5.0,1.0,1.0,6.9,/kaggle/working/clips/tier1/2cg60JADoVY_clip0139_t00768.mp4
2cg60JADoVY_clip0140_t00772,2cg60JADoVY,772.45,776.766,4.316,1.0,1.0,7.37,/kaggle/working/clips/tier1/2cg60JADoVY_clip0140_t00772.mp4
2cg60JADoVY_clip0141_t00777,2cg60JADoVY,777.474,787.774,10.3,1.0,1.0,7.16,/kaggle/working/clips/tier1/2cg60JADoVY_clip0141_t00777.mp4
2cg60JADoVY_clip0142_t00790,2cg60JADoVY,790.626,795.626,5.0,1.0,1.0,7.06,/kaggle/working/clips/tier1/2cg60JADoVY_clip0142_t00790.mp4
2cg60JADoVY_clip0143_t00794,2cg60JADoVY,794.626,799.626,5.0,1.0,1.0,7.81,/kaggle/working/clips/tier1/2cg60JADoVY_clip0143_t00794.mp4
2cg60JADoVY_clip0144_t00798,2cg60JADoVY,798.626,802.686,4.06,1.0,1.0,6.34,/kaggle/working/clips/tier1/2cg60JADoVY_clip0144_t00798.mp4
2cg60JADoVY_clip0145_t00804,2cg60JADoVY,804.642,808.542,3.9,1.0,1.0,7.61,/kaggle/working/clips/tier1/2cg60JADoVY_clip0145_t00804.mp4
2cg60JADoVY_clip0146_t00808,2cg60JADoVY,808.706,812.542,3.836,1.0,1.0,5.99,/kaggle/working/clips/tier1/2cg60JADoVY_clip0146_t00808.mp4
2cg60JADoVY_clip0147_t00813,2cg60JADoVY,813.058,817.822,4.764,1.0,1.0,7.59,/kaggle/working/clips/tier1/2cg60JADoVY_clip0147_t00813.mp4
2cg60JADoVY_clip0148_t00818,2cg60JADoVY,818.018,823.018,5.0,1.0,1.0,6.84,/kaggle/working/clips/tier1/2cg60JADoVY_clip0148_t00818.mp4
2cg60JADoVY_clip0149_t00822,2cg60JADoVY,822.018,827.018,5.0,1.0,1.0,7.45,/kaggle/working/clips/tier1/2cg60JADoVY_clip0149_t00822.mp4
2cg60JADoVY_clip0150_t00826,2cg60JADoVY,826.018,830.238,4.22,1.0,1.0,7.38,/kaggle/working/clips/tier1/2cg60JADoVY_clip0150_t00826.mp4
2cg60JADoVY_clip0151_t00830,2cg60JADoVY,830.37,835.55,5.18,1.0,1.0,6.58,/kaggle/working/clips/tier1/2cg60JADoVY_clip0151_t00830.mp4
2cg60JADoVY_clip0152_t00835,2cg60JADoVY,835.842,843.838,7.996,1.0,1.0,6.77,/kaggle/working/clips/tier1/2cg60JADoVY_clip0152_t00835.mp4
2cg60JADoVY_clip0153_t00843,2cg60JADoVY,843.97,850.334,6.364,1.0,1.0,6.09,/kaggle/working/clips/tier1/2cg60JADoVY_clip0153_t00843.mp4
2cg60JADoVY_clip0154_t00856,2cg60JADoVY,856.738,860.894,4.156,1.0,1.0,7.11,/kaggle/working/clips/tier1/2cg60JADoVY_clip0154_t00856.mp4
2cg60JADoVY_clip0155_t00861,2cg60JADoVY,861.25,867.934,6.684,1.0,1.0,7.62,/kaggle/working/clips/tier1/2cg60JADoVY_clip0155_t00861.mp4
2cg60JADoVY_clip0156_t00868,2cg60JADoVY,868.258,870.654,2.396,1.0,1.0,7.84,/kaggle/working/clips/tier1/2cg60JADoVY_clip0156_t00868.mp4
2cg60JADoVY_clip0157_t00871,2cg60JADoVY,871.106,873.63,2.524,1.0,1.0,7.7,/kaggle/working/clips/tier1/2cg60JADoVY_clip0157_t00871.mp4
2cg60JADoVY_clip0158_t00873,2cg60JADoVY,873.922,878.922,5.0,1.0,1.0,7.02,/kaggle/working/clips/tier1/2cg60JADoVY_clip0158_t00873.mp4
2cg60JADoVY_clip0159_t00877,2cg60JADoVY,877.922,882.922,5.0,1.0,1.0,7.29,/kaggle/working/clips/tier1/2cg60JADoVY_clip0159_t00877.mp4
2cg60JADoVY_clip0160_t00881,2cg60JADoVY,881.922,886.922,5.0,1.0,1.0,6.74,/kaggle/working/clips/tier1/2cg60JADoVY_clip0160_t00881.mp4
2cg60JADoVY_clip0161_t00885,2cg60JADoVY,885.922,890.922,5.0,1.0,1.0,5.87,/kaggle/working/clips/tier1/2cg60JADoVY_clip0161_t00885.mp4
2cg60JADoVY_clip0162_t00892,2cg60JADoVY,892.482,898.846,6.364,1.0,1.0,6.97,/kaggle/working/clips/tier1/2cg60JADoVY_clip0162_t00892.mp4
2cg60JADoVY_clip0163_t00898,2cg60JADoVY,898.946,902.142,3.196,1.0,1.0,8.23,/kaggle/working/clips/tier1/2cg60JADoVY_clip0163_t00898.mp4
2cg60JADoVY_clip0164_t00903,2cg60JADoVY,903.138,914.462,11.324,1.0,1.0,7.02,/kaggle/working/clips/tier1/2cg60JADoVY_clip0164_t00903.mp4
2cg60JADoVY_clip0165_t00914,2cg60JADoVY,914.658,917.822,3.164,1.0,1.0,1.17,/kaggle/working/clips/tier1/2cg60JADoVY_clip0165_t00914.mp4
2cg60JADoVY_clip0166_t00918,2cg60JADoVY,918.306,927.326,9.02,1.0,1.0,3.69,/kaggle/working/clips/tier1/2cg60JADoVY_clip0166_t00918.mp4
2cg60JADoVY_clip0167_t00929,2cg60JADoVY,929.25,933.214,3.964,1.0,1.0,4.72,/kaggle/working/clips/tier1/2cg60JADoVY_clip0167_t00929.mp4
2cg60JADoVY_clip0168_t00933,2cg60JADoVY,933.346,936.638,3.292,1.0,1.0,-13.78,/kaggle/working/clips/tier1/2cg60JADoVY_clip0168_t00933.mp4
2cg60JADoVY_clip0169_t00937,2cg60JADoVY,937.634,946.686,9.052,1.0,1.0,6.3,/kaggle/working/clips/tier1/2cg60JADoVY_clip0169_t00937.mp4
2cg60JADoVY_clip0170_t00946,2cg60JADoVY,946.85,951.85,5.0,1.0,1.0,1.75,/kaggle/working/clips/tier1/2cg60JADoVY_clip0170_t00946.mp4
2cg60JADoVY_clip0171_t00950,2cg60JADoVY,950.85,955.85,5.0,1.0,1.0,6.6,/kaggle/working/clips/tier1/2cg60JADoVY_clip0171_t00950.mp4
2cg60JADoVY_clip0172_t00954,2cg60JADoVY,954.85,959.85,5.0,1.0,1.0,6.58,/kaggle/working/clips/tier1/2cg60JADoVY_clip0172_t00954.mp4
2cg60JADoVY_clip0173_t00958,2cg60JADoVY,958.85,963.85,5.0,1.0,1.0,8.23,/kaggle/working/clips/tier1/2cg60JADoVY_clip0173_t00958.mp4
2cg60JADoVY_clip0174_t00962,2cg60JADoVY,962.85,967.85,5.0,1.0,1.0,7.15,/kaggle/working/clips/tier1/2cg60JADoVY_clip0174_t00962.mp4
2cg60JADoVY_clip0175_t00966,2cg60JADoVY,966.85,971.614,4.764,1.0,1.0,7.9,/kaggle/working/clips/tier1/2cg60JADoVY_clip0175_t00966.mp4
2cg60JADoVY_clip0176_t00971,2cg60JADoVY,971.906,981.726,9.82,1.0,1.0,8.13,/kaggle/working/clips/tier1/2cg60JADoVY_clip0176_t00971.mp4
2cg60JADoVY_clip0177_t00981,2cg60JADoVY,981.858,986.686,4.828,1.0,1.0,7.71,/kaggle/working/clips/tier1/2cg60JADoVY_clip0177_t00981.mp4
2cg60JADoVY_clip0178_t00986,2cg60JADoVY,986.818,990.11,3.292,1.0,1.0,7.9,/kaggle/working/clips/tier1/2cg60JADoVY_clip0178_t00986.mp4
2cg60JADoVY_clip0179_t00993,2cg60JADoVY,993.314,996.446,3.132,1.0,1.0,7.91,/kaggle/working/clips/tier1/2cg60JADoVY_clip0179_t00993.mp4
2cg60JADoVY_clip0180_t00997,2cg60JADoVY,997.57,1009.342,11.772,1.0,1.0,6.15,/kaggle/working/clips/tier1/2cg60JADoVY_clip0180_t00997.mp4
2cg60JADoVY_clip0181_t01009,2cg60JADoVY,1009.538,1014.238,4.7,1.0,1.0,8.77,/kaggle/working/clips/tier1/2cg60JADoVY_clip0181_t01009.mp4
2cg60JADoVY_clip0182_t01015,2cg60JADoVY,1015.554,1025.918,10.364,1.0,1.0,6.74,/kaggle/working/clips/tier1/2cg60JADoVY_clip0182_t01015.mp4
2cg60JADoVY_clip0183_t01029,2cg60JADoVY,1029.442,1032.414,2.972,1.0,1.0,8.35,/kaggle/working/clips/tier1/2cg60JADoVY_clip0183_t01029.mp4
2cg60JADoVY_clip0184_t01032,2cg60JADoVY,1032.546,1037.546,5.0,1.0,1.0,5.63,/kaggle/working/clips/tier1/2cg60JADoVY_clip0184_t01032.mp4
2cg60JADoVY_clip0185_t01036,2cg60JADoVY,1036.546,1041.546,5.0,1.0,1.0,6.98,/kaggle/working/clips/tier1/2cg60JADoVY_clip0185_t01036.mp4
2cg60JADoVY_clip0186_t01040,2cg60JADoVY,1040.546,1045.118,4.572,1.0,1.0,4.67,/kaggle/working/clips/tier1/2cg60JADoVY_clip0186_t01040.mp4
2cg60JADoVY_clip0187_t01047,2cg60JADoVY,1047.618,1056.286,8.668,1.0,1.0,6.87,/kaggle/working/clips/tier1/2cg60JADoVY_clip0187_t01047.mp4
2cg60JADoVY_clip0188_t01056,2cg60JADoVY,1056.386,1062.91,6.524,1.0,1.0,6.28,/kaggle/working/clips/tier1/2cg60JADoVY_clip0188_t01056.mp4
2cg60JADoVY_clip0189_t01063,2cg60JADoVY,1063.042,1071.166,8.124,1.0,1.0,2.51,/kaggle/working/clips/tier1/2cg60JADoVY_clip0189_t01063.mp4
7MhLFqIwNmE_clip0000_t00025,7MhLFqIwNmE,25.666,30.666,5.0,1.0,1.0,10.99,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0000_t00025.mp4
7MhLFqIwNmE_clip0001_t00029,7MhLFqIwNmE,29.666,34.078,4.412,1.0,1.0,10.25,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0001_t00029.mp4
7MhLFqIwNmE_clip0002_t00034,7MhLFqIwNmE,34.466,36.734,2.268,1.0,1.0,10.57,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0002_t00034.mp4
7MhLFqIwNmE_clip0003_t00040,7MhLFqIwNmE,40.482,43.614,3.132,1.0,1.0,12.28,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0003_t00040.mp4
7MhLFqIwNmE_clip0004_t00045,7MhLFqIwNmE,45.89,49.406,3.516,1.0,1.0,9.12,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0004_t00045.mp4
7MhLFqIwNmE_clip0005_t00049,7MhLFqIwNmE,49.73,53.182,3.452,1.0,1.0,11.4,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0005_t00049.mp4
7MhLFqIwNmE_clip0006_t00056,7MhLFqIwNmE,56.706,58.782,2.076,1.0,1.0,10.67,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0006_t00056.mp4
7MhLFqIwNmE_clip0007_t00059,7MhLFqIwNmE,59.33,64.03,4.7,1.0,1.0,11.23,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0007_t00059.mp4
7MhLFqIwNmE_clip0008_t00069,7MhLFqIwNmE,69.506,71.71,2.204,1.0,1.0,7.0,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0008_t00069.mp4
7MhLFqIwNmE_clip0009_t00080,7MhLFqIwNmE,80.738,83.23,2.492,1.0,1.0,9.71,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0009_t00080.mp4
7MhLFqIwNmE_clip0010_t00105,7MhLFqIwNmE,105.634,108.766,3.132,1.0,1.0,7.2,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0010_t00105.mp4
7MhLFqIwNmE_clip0011_t00116,7MhLFqIwNmE,116.13,119.39,3.26,1.0,1.0,9.43,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0011_t00116.mp4
7MhLFqIwNmE_clip0012_t00122,7MhLFqIwNmE,122.274,127.274,5.0,1.0,1.0,12.6,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0012_t00122.mp4
7MhLFqIwNmE_clip0013_t00134,7MhLFqIwNmE,134.274,139.274,5.0,1.0,1.0,11.63,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0013_t00134.mp4
7MhLFqIwNmE_clip0014_t00145,7MhLFqIwNmE,145.954,148.894,2.94,1.0,1.0,11.17,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0014_t00145.mp4
7MhLFqIwNmE_clip0015_t00153,7MhLFqIwNmE,153.41,156.254,2.844,1.0,1.0,8.83,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0015_t00153.mp4
7MhLFqIwNmE_clip0016_t00180,7MhLFqIwNmE,180.226,182.398,2.172,1.0,1.0,8.31,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0016_t00180.mp4
7MhLFqIwNmE_clip0017_t00193,7MhLFqIwNmE,193.474,196.894,3.42,1.0,1.0,8.09,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0017_t00193.mp4
7MhLFqIwNmE_clip0018_t00205,7MhLFqIwNmE,205.282,207.294,2.012,1.0,1.0,12.39,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0018_t00205.mp4
7MhLFqIwNmE_clip0019_t00207,7MhLFqIwNmE,207.81,211.166,3.356,1.0,1.0,9.1,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0019_t00207.mp4
7MhLFqIwNmE_clip0020_t00212,7MhLFqIwNmE,212.322,214.974,2.652,1.0,1.0,9.55,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0020_t00212.mp4
7MhLFqIwNmE_clip0021_t00215,7MhLFqIwNmE,215.362,218.238,2.876,1.0,1.0,11.0,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0021_t00215.mp4
7MhLFqIwNmE_clip0022_t00222,7MhLFqIwNmE,222.146,227.454,5.308,1.0,1.0,8.45,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0022_t00222.mp4
7MhLFqIwNmE_clip0023_t00236,7MhLFqIwNmE,236.546,238.686,2.14,1.0,1.0,10.3,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0023_t00236.mp4
7MhLFqIwNmE_clip0024_t00251,7MhLFqIwNmE,251.298,253.534,2.236,1.0,1.0,8.22,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0024_t00251.mp4
7MhLFqIwNmE_clip0025_t00259,7MhLFqIwNmE,259.298,261.79,2.492,1.0,1.0,11.3,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0025_t00259.mp4
7MhLFqIwNmE_clip0026_t00263,7MhLFqIwNmE,263.298,265.694,2.396,1.0,1.0,6.92,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0026_t00263.mp4
7MhLFqIwNmE_clip0027_t00273,7MhLFqIwNmE,273.474,275.614,2.14,1.0,1.0,7.76,/kaggle/working/clips/tier1/7MhLFqIwNmE_clip0027_t00273.mp4
8cirZ7Q19mg_clip0000_t00014,8cirZ7Q19mg,14.434,18.526,4.092,1.0,1.0,2.31,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0000_t00014.mp4
8cirZ7Q19mg_clip0001_t00018,8cirZ7Q19mg,18.626,22.11,3.484,1.0,1.0,2.71,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0001_t00018.mp4
8cirZ7Q19mg_clip0002_t00084,8cirZ7Q19mg,84.61,90.142,5.532,1.0,1.0,0.66,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0002_t00084.mp4
8cirZ7Q19mg_clip0003_t00097,8cirZ7Q19mg,97.154,99.71,2.556,1.0,1.0,-0.39,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0003_t00097.mp4
8cirZ7Q19mg_clip0004_t00104,8cirZ7Q19mg,104.226,106.302,2.076,1.0,1.0,-0.21,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0004_t00104.mp4
8cirZ7Q19mg_clip0005_t00141,8cirZ7Q19mg,141.73,149.822,8.092,1.0,1.0,1.84,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0005_t00141.mp4
8cirZ7Q19mg_clip0006_t00150,8cirZ7Q19mg,150.178,160.542,10.364,1.0,1.0,1.4,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0006_t00150.mp4
8cirZ7Q19mg_clip0007_t00173,8cirZ7Q19mg,173.282,182.782,9.5,1.0,1.0,-0.72,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0007_t00173.mp4
8cirZ7Q19mg_clip0008_t00182,8cirZ7Q19mg,182.914,188.222,5.308,1.0,1.0,-0.03,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0008_t00182.mp4
8cirZ7Q19mg_clip0009_t00193,8cirZ7Q19mg,193.762,196.766,3.004,1.0,1.0,1.82,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0009_t00193.mp4
8cirZ7Q19mg_clip0010_t00198,8cirZ7Q19mg,198.562,201.246,2.684,1.0,1.0,2.5,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0010_t00198.mp4
8cirZ7Q19mg_clip0011_t00201,8cirZ7Q19mg,201.762,204.606,2.844,1.0,1.0,3.09,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0011_t00201.mp4
8cirZ7Q19mg_clip0012_t00204,8cirZ7Q19mg,204.962,207.358,2.396,1.0,1.0,1.87,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0012_t00204.mp4
8cirZ7Q19mg_clip0013_t00207,8cirZ7Q19mg,207.65,211.134,3.484,1.0,1.0,1.97,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0013_t00207.mp4
8cirZ7Q19mg_clip0014_t00221,8cirZ7Q19mg,221.25,223.742,2.492,1.0,1.0,2.11,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0014_t00221.mp4
8cirZ7Q19mg_clip0015_t00224,8cirZ7Q19mg,224.098,228.446,4.348,1.0,1.0,2.67,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0015_t00224.mp4
8cirZ7Q19mg_clip0016_t00228,8cirZ7Q19mg,228.706,231.006,2.3,1.0,1.0,2.52,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0016_t00228.mp4
8cirZ7Q19mg_clip0017_t00231,8cirZ7Q19mg,231.458,233.47,2.012,1.0,1.0,1.39,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0017_t00231.mp4
8cirZ7Q19mg_clip0018_t00233,8cirZ7Q19mg,233.666,236.03,2.364,1.0,1.0,2.79,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0018_t00233.mp4
8cirZ7Q19mg_clip0019_t00237,8cirZ7Q19mg,237.602,240.638,3.036,1.0,1.0,2.97,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0019_t00237.mp4
8cirZ7Q19mg_clip0020_t00243,8cirZ7Q19mg,243.266,246.814,3.548,1.0,1.0,2.13,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0020_t00243.mp4
8cirZ7Q19mg_clip0021_t00247,8cirZ7Q19mg,247.426,249.79,2.364,1.0,1.0,3.28,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0021_t00247.mp4
8cirZ7Q19mg_clip0022_t00252,8cirZ7Q19mg,252.898,259.614,6.716,1.0,1.0,3.19,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0022_t00252.mp4
8cirZ7Q19mg_clip0023_t00260,8cirZ7Q19mg,260.226,264.702,4.476,1.0,1.0,3.7,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0023_t00260.mp4
8cirZ7Q19mg_clip0024_t00265,8cirZ7Q19mg,265.058,271.198,6.14,1.0,1.0,3.08,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0024_t00265.mp4
8cirZ7Q19mg_clip0025_t00273,8cirZ7Q19mg,273.41,275.678,2.268,1.0,1.0,1.94,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0025_t00273.mp4
8cirZ7Q19mg_clip0026_t00278,8cirZ7Q19mg,278.082,280.286,2.204,1.0,1.0,1.3,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0026_t00278.mp4
8cirZ7Q19mg_clip0027_t00282,8cirZ7Q19mg,282.786,285.374,2.588,1.0,1.0,3.31,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0027_t00282.mp4
8cirZ7Q19mg_clip0028_t00286,8cirZ7Q19mg,286.946,289.726,2.78,1.0,1.0,1.5,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0028_t00286.mp4
8cirZ7Q19mg_clip0029_t00294,8cirZ7Q19mg,294.914,297.662,2.748,1.0,1.0,0.07,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0029_t00294.mp4
8cirZ7Q19mg_clip0030_t00301,8cirZ7Q19mg,301.09,310.526,9.436,1.0,1.0,0.77,/kaggle/working/clips/tier1/8cirZ7Q19mg_clip0030_t00301.mp4
7URysGbqZ1w_clip0000_t00003,7URysGbqZ1w,3.01,5.758,2.748,1.0,1.0,6.28,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0000_t00003.mp4
7URysGbqZ1w_clip0001_t00007,7URysGbqZ1w,7.01,10.398,3.388,1.0,1.0,3.67,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0001_t00007.mp4
7URysGbqZ1w_clip0002_t00011,7URysGbqZ1w,11.33,13.47,2.14,1.0,1.0,5.63,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0002_t00011.mp4
7URysGbqZ1w_clip0003_t00013,7URysGbqZ1w,13.698,16.798,3.1,1.0,1.0,4.57,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0003_t00013.mp4
7URysGbqZ1w_clip0004_t00021,7URysGbqZ1w,21.058,23.742,2.684,1.0,1.0,5.13,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0004_t00021.mp4
7URysGbqZ1w_clip0005_t00026,7URysGbqZ1w,26.498,29.982,3.484,1.0,1.0,6.15,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0005_t00026.mp4
7URysGbqZ1w_clip0006_t00038,7URysGbqZ1w,38.338,40.446,2.108,1.0,1.0,4.09,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0006_t00038.mp4
7URysGbqZ1w_clip0007_t00044,7URysGbqZ1w,44.066,52.478,8.412,1.0,1.0,5.65,/kaggle/working/clips/tier1/7URysGbqZ1w_clip0007_t00044.mp4
