video_id,url,title,channel,published_at,query
7642901312832621842,https://www.tiktok.com/@vtv24news/video/7642901312832621842,Chính phủ vừa ban hành Nghị định về chính sách học bổng dành cho ngườ...,vtv24news,,user:vtv24news
7642901099434757394,https://www.tiktok.com/@vtv24news/video/7642901099434757394,Bộ Y tế đề xuất cấm người sinh từ ngày 01/01/2010 trở về sau mua và s...,vtv24news,,user:vtv24news
7642901648523808007,https://www.tiktok.com/@vtv24news/video/7642901648523808007,Công an TP. Hà Nội đã đột kích hai cơ sở liên quan đến ông Nguyễn Tiế...,vtv24news,,user:vtv24news
7642900784484715783,https://www.tiktok.com/@vtv24news/video/7642900784484715783,"Nắng nóng kéo dài đang làm gia tăng nguy cơ đột quỵ, sốc nhiệt và các...",vtv24news,,user:vtv24news
7642717349828709652,https://www.tiktok.com/@vtv24news/video/7642717349828709652,Suốt 15 năm chậm triển khai dự án Công viên nghĩa trang Yên Kỳ giai đ...,vtv24news,,user:vtv24news
7642717198158531860,https://www.tiktok.com/@vtv24news/video/7642717198158531860,"Tại một trường đại học ở ngoại ô Tokyo, món phở Việt Nam đang trở thà...",vtv24news,,user:vtv24news
7642716908378164501,https://www.tiktok.com/@vtv24news/video/7642716908378164501,Cho trẻ chạm vào văn học sớm – gieo mầm khả năng biểu đạt linh hoạt C...,vtv24news,,user:vtv24news
7642708417882230036,https://www.tiktok.com/@vtv24news/video/7642708417882230036,Cục Thuế cho biết trường hợp bị tạm hoãn xuất cảnh dù chỉ nợ thuế 15....,vtv24news,,user:vtv24news
7642708202907340052,https://www.tiktok.com/@vtv24news/video/7642708202907340052,Chuyên gia cảnh báo nhiều ổ cứng cũ hoặc hỏng vẫn có thể khôi phục lạ...,vtv24news,,user:vtv24news
7642716604387560725,https://www.tiktok.com/@vtv24news/video/7642716604387560725,"Từ việc lựa chọn đồ uống phù hợp đến xây dựng thực đơn khoa học, sự đ...",vtv24news,,user:vtv24news
7642708030051765525,https://www.tiktok.com/@vtv24news/video/7642708030051765525,Nhiều vụ xô xát tưởng chừng nhỏ nhưng đã bị khởi tố và xử lý hình sự ...,vtv24news,,user:vtv24news
7642689688452484373,https://www.tiktok.com/@vtv24news/video/7642689688452484373,"Đây là những gì ông Nguyễn Tiến Nam (xã Bình Minh, TP. Hà Nội) – ngườ...",vtv24news,,user:vtv24news
7642646990232358152,https://www.tiktok.com/@vtv24news/video/7642646990232358152,"Công an phường Sơn Trà, TP. Đà Nẵng vừa bắt giữ Hồ Văn Thảo để điều t...",vtv24news,,user:vtv24news
7642646718340812040,https://www.tiktok.com/@vtv24news/video/7642646718340812040,Lực lượng hải quan tại Lạng Sơn vừa phát hiện nhiều lô hàng giả mạo n...,vtv24news,,user:vtv24news
7642671437580373268,https://www.tiktok.com/@vtv24news/video/7642671437580373268,Mùa hè với thời tiết nắng mưa thất thường khiến nhiều bệnh truyền nhi...,vtv24news,,user:vtv24news
7642646337401392402,https://www.tiktok.com/@vtv24news/video/7642646337401392402,Công an TP. Hà Nội vừa khởi tố vụ án liên quan đường dây vận chuyển h...,vtv24news,,user:vtv24news
7642671015448890645,https://www.tiktok.com/@vtv24news/video/7642671015448890645,Liên quan đến hoạt động khám chữa bệnh trái phép của ông Nguyễn Tiến ...,vtv24news,,user:vtv24news
7642645700894887176,https://www.tiktok.com/@vtv24news/video/7642645700894887176,Quy định truy cứu trách nhiệm hình sự đối với hành vi trốn thuế từ 10...,vtv24news,,user:vtv24news
7642645521949150482,https://www.tiktok.com/@vtv24news/video/7642645521949150482,"Mức chịu thuế thu nhập cá nhân, đối với cá nhân có 1 người phụ thuộc,...",vtv24news,,user:vtv24news
7642558570310995207,https://www.tiktok.com/@vtv24news/video/7642558570310995207,Câu nói “Khi nào Arsenal vô địch Ngoại hạng Anh thì mới lấy vợ” từng ...,vtv24news,,user:vtv24news
7642558229481901330,https://www.tiktok.com/@vtv24news/video/7642558229481901330,"Trong thế giới của mạng xã hội bây giờ, đôi khi lòng tốt không chỉ cầ...",vtv24news,,user:vtv24news
7642547448195419400,https://www.tiktok.com/@vtv24news/video/7642547448195419400,"Từ nhỏ, Phạm Diệu Linh đã cùng mẹ chăm sóc người anh bị bại não. Em b...",vtv24news,,user:vtv24news
7642545905345760530,https://www.tiktok.com/@vtv24news/video/7642545905345760530,Tổ chức Y tế Thế giới (WHO) đang đẩy mạnh các biện pháp ứng phó với đ...,vtv24news,,user:vtv24news
7642596646873795848,https://www.tiktok.com/@vtv24news/video/7642596646873795848,Một đường dây ma túy lớn vừa bị Công an TP.Hồ Chí Minh triệt phá. Đườ...,vtv24news,,user:vtv24news
7642545628941176071,https://www.tiktok.com/@vtv24news/video/7642545628941176071,Tổng thư ký NATO khẳng định việc Mỹ điều chỉnh một phần lực lượng tại...,vtv24news,,user:vtv24news
7642545252150037778,https://www.tiktok.com/@vtv24news/video/7642545252150037778,Cơ quan Năng lượng Quốc tế (IEA) cảnh báo thị trường dầu mỏ toàn cầu ...,vtv24news,,user:vtv24news
7642544968522845448,https://www.tiktok.com/@vtv24news/video/7642544968522845448,"Liên tiếp các vụ việc nghệ sĩ, người nổi tiếng liên quan đến ma túy t...",vtv24news,,user:vtv24news
7642544802856258823,https://www.tiktok.com/@vtv24news/video/7642544802856258823,"Chính quyền xã Đông Anh, TP. Hà Nội đã phối hợp với ngành điện ngừng ...",vtv24news,,user:vtv24news
7642544384315116818,https://www.tiktok.com/@vtv24news/video/7642544384315116818,Nắng nóng hôm nay tiếp tục mở rộng tại nhiều tỉnh thành miền Bắc và m...,vtv24news,,user:vtv24news
7642353749620477191,https://www.tiktok.com/@vtv24news/video/7642353749620477191,"Lớn lên trong vòng tay của ông bà nội sau khi cha mẹ ly hôn, em Trần ...",vtv24news,,user:vtv24news
7642353987877899528,https://www.tiktok.com/@vtv24news/video/7642353987877899528,Cuộc chiến bảo vệ bản quyền số không chỉ là trách nhiệm của cơ quan c...,vtv24news,,user:vtv24news
7642353477490068754,https://www.tiktok.com/@vtv24news/video/7642353477490068754,Những quán ăn vỉa hè từ lâu đã trở thành một phần nhịp sống và bản sắ...,vtv24news,,user:vtv24news
7642353034801974535,https://www.tiktok.com/@vtv24news/video/7642353034801974535,"“Con về với mẹ, mẹ nấu ăn ngon cho con nha…” - Lời gọi nghẹn ngào của...",vtv24news,,user:vtv24news
7642352726466186503,https://www.tiktok.com/@vtv24news/video/7642352726466186503,"Không mua quà vặt, không dùng tiền để đi tham quan cùng bạn bè, cô bé...",vtv24news,,user:vtv24news
