video,filename,start,end,reason,detail,run_id,tier
AVigy3YWI6I (1),AVigy3YWI6I (1).mp4,154.914,156.254,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
AVigy3YWI6I (1),AVigy3YWI6I (1).mp4,163.042,164.318,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
AVigy3YWI6I (1),AVigy3YWI6I (1).mp4,168.834,170.654,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
AVigy3YWI6I (1),AVigy3YWI6I (1).mp4,171.234,172.606,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
AVigy3YWI6I (1),AVigy3YWI6I (1).mp4,201.73,202.142,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,3.394,3.934,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,4.194,4.734,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,4.866,5.95,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,9.666,13.182,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,41.474,43.102,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,43.362,43.71,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,43.81,44.702,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,46.69,47.262,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,50.466,52.286,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,53.25,55.102,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,59.202,60.222,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,60.482,61.886,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,67.298,68.67,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,68.802,69.534,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,83.938,84.254,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,84.738,85.342,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,88.258,88.958,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,89.41,89.982,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,94.498,95.006,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,95.202,100.638,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,104.258,105.246,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,107.074,110.686,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,134.338,135.646,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,135.778,137.054,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,137.89,138.526,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,147.97,152.97,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,185.538,186.462,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,205.762,206.91,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,207.202,208.574,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,208.77,209.118,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,210.114,211.806,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,214.818,216.734,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,216.994,217.31,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,245.506,246.462,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,254.242,254.686,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,258.626,260.126,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,261.41,262.014,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,262.338,263.806,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,264.386,264.862,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,265.186,265.566,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,267.81,270.046,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,280.13,281.246,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,281.378,283.358,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,283.618,285.086,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,294.466,295.838,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,296.706,297.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,302.882,303.39,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,303.586,303.902,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,312.898,314.878,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,315.554,315.998,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,319.778,320.67,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,320.866,322.078,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,322.434,322.974,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,323.202,324.542,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,324.834,326.398,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,340.578,341.214,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,354.466,356.158,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,356.738,357.95,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,362.882,363.326,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,363.426,363.902,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,373.026,374.526,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,374.722,376.19,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,376.386,377.982,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,378.114,379.422,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,379.874,381.182,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,394.69,396.67,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,396.866,398.494,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,401.506,402.654,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,402.914,404.094,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,404.226,404.958,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,405.154,405.662,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,405.89,406.526,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,406.626,407.262,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,410.242,411.134,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,411.874,412.222,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,413.218,414.078,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,423.234,424.222,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,466.466,468.03,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,473.954,475.646,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,476.738,477.086,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,477.186,477.63,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,504.514,505.246,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,505.954,506.91,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,510.242,511.07,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,514.594,515.294,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,516.322,516.99,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,519.426,520.894,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,521.026,521.566,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,521.73,523.294,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,523.618,525.342,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,539.234,541.15,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,541.762,542.622,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,559.202,560.414,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,566.818,567.774,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,568.834,570.014,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,570.754,571.934,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,572.514,573.79,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,574.178,575.454,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,579.586,580.83,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,581.154,582.91,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,584.578,585.534,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,585.794,586.942,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,587.17,592.062,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,592.226,593.278,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,607.714,608.446,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,608.77,609.15,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,609.538,610.878,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,611.202,611.742,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,614.626,615.55,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,622.562,623.358,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,623.65,624.83,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,625.218,625.822,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,626.338,627.07,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,627.522,628.574,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,631.65,632.83,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,636.93,637.822,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,637.922,639.518,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,650.882,651.87,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,652.386,653.63,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,658.434,658.878,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,659.106,660.062,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,660.162,661.438,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,662.722,664.03,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,664.514,666.046,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,666.242,667.422,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,674.21,675.678,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,679.874,680.254,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,680.962,682.11,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,689.474,689.918,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,691.266,692.158,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,692.258,692.798,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,692.994,694.238,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,694.402,695.358,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,695.586,697.534,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,698.05,699.678,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,700.226,701.15,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,703.714,705.214,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,710.146,710.846,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,710.946,711.87,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,713.442,714.238,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,717.026,717.982,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,721.986,723.166,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,723.298,724.862,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,726.21,727.486,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,727.842,728.19,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,733.73,734.27,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,734.466,735.71,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,736.322,738.206,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,738.626,740.99,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,741.442,742.494,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,742.722,748.286,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,752.002,752.67,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,752.898,754.494,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,754.658,756.318,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,756.45,756.862,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,757.218,757.886,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,758.018,759.934,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,760.098,763.102,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,763.234,764.99,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,765.602,767.166,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,772.482,773.182,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,782.21,783.582,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,786.978,788.254,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,791.874,792.542,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,792.674,793.278,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,796.834,798.398,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,799.746,800.35,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,811.394,813.086,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,813.186,814.174,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,814.498,815.518,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,820.866,821.758,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,826.658,827.966,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,832.962,834.686,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,835.618,837.438,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,837.826,839.262,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,841.314,842.686,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,843.65,845.598,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,845.922,847.358,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,847.522,848.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,869.474,871.39,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,891.586,891.998,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,898.498,900.158,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,903.618,904.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,908.738,909.822,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,910.274,911.422,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,911.778,912.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,923.938,925.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,925.218,926.27,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,926.37,928.158,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,928.322,929.982,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,930.626,931.326,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,936.61,937.438,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,937.57,938.302,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,941.25,942.014,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,945.378,946.366,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,963.33,964.158,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,964.45,965.214,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,974.722,976.574,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,976.802,978.046,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,978.146,979.198,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,1024.482,1025.534,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,1026.146,1028.062,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
A_Tg_IpxObA,A_Tg_IpxObA.mp4,1028.898,1029.694,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
